age,workclass,education,marital-status,race,sex,hours-per-week,native-country,class
24,Private, HS-grad, Divorced, White,Female,30,United-States,<=50K
35,Private, Bachelors, Married-civ-spouse, White,Male,50,United-States,>50K
31,Private, Some-college, Married-civ-spouse, White,Male,43,United-States,<=50K
39,Private, Some-college, Married-civ-spouse, White,Male,55,United-States,>50K
35,Others, 11th, Divorced, Amer-Indian-Eskimo,Female,6,United-States,<=50K
20,Private, HS-grad, Never-married, White,Female,35,United-States,<=50K
25,Private, HS-grad, Never-married, White,Female,40,United-States,<=50K
23,Private, Bachelors, Never-married, White,Male,25,United-States,<=50K
37,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
47,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,>50K
36,Private, Bachelors, Never-married, Black,Female,40,United-States,<=50K
34,Federal-gov, HS-grad, Divorced, White,Female,40,United-States,<=50K
35,Self-emp-not-inc, HS-grad, Never-married, White,Male,60,United-States,<=50K
85,Self-emp-inc, Bachelors, Widowed, White,Male,40,United-States,>50K
71,Self-emp-inc, Bachelors, Married-civ-spouse, White,Male,30,United-States,>50K
23,Private, HS-grad, Never-married, White,Female,40,United-States,<=50K
39,State-gov, Masters, Married-civ-spouse, White,Male,48,United-States,>50K
77,Self-emp-inc, HS-grad, Married-civ-spouse, White,Male,35,United-States,>50K
20,Private, Some-college, Never-married, White,Female,20,United-States,<=50K
40,Private, Some-college, Divorced, Asian-Pac-Islander,Female,40,United-States,<=50K
34,Private, Bachelors, Married-civ-spouse, White,Male,60,United-States,>50K
33,Private, HS-grad, Married-civ-spouse, Black,Male,55,United-States,>50K
34,Self-emp-not-inc, Bachelors, Married-civ-spouse, Asian-Pac-Islander,Male,60,India,<=50K
36,Private, HS-grad, Never-married, White,Female,40,United-States,<=50K
36,Private, 11th, Married-civ-spouse, White,Male,40,United-States,<=50K
32,Local-gov, Assoc-acdm, Married-civ-spouse, White,Male,70,United-States,<=50K
26,Local-gov, Bachelors, Married-civ-spouse, White,Male,43,United-States,<=50K
37,State-gov, Masters, Married-civ-spouse, White,Male,40,Others,<=50K
42,Private, Bachelors, Married-civ-spouse, White,Male,45,United-States,>50K
38,Private, HS-grad, Married-civ-spouse, White,Male,45,United-States,>50K
48,Private, 10th, Married-civ-spouse, White,Male,40,United-States,<=50K
23,Private, Some-college, Never-married, White,Male,40,United-States,<=50K
37,Private, HS-grad, Married-civ-spouse, White,Male,50,United-States,<=50K
38,Private, Bachelors, Married-civ-spouse, Asian-Pac-Islander,Male,35,China,>50K
33,Private, Some-college, Divorced, White,Male,45,United-States,<=50K
26,Private, 11th, Never-married, Black,Female,40,United-States,<=50K
25,Private, Bachelors, Married-civ-spouse, White,Female,40,United-States,<=50K
61,Private, 10th, Widowed, Black,Female,40,United-States,<=50K
44,Self-emp-not-inc, Bachelors, Married-civ-spouse, White,Male,50,United-States,<=50K
65,Self-emp-inc, Bachelors, Married-civ-spouse, White,Male,35,United-States,>50K
23,Private, Some-college, Never-married, Black,Female,38,Others,<=50K
67,State-gov, 10th, Widowed, White,Female,12,United-States,<=50K
37,Private, HS-grad, Divorced, White,Female,40,United-States,<=50K
48,Private, Prof-school, Married-civ-spouse, White,Male,70,United-States,>50K
35,Federal-gov, HS-grad, Never-married, White,Male,40,United-States,<=50K
48,Private, Bachelors, Divorced, White,Female,40,United-States,<=50K
50,Others, Some-college, Married-civ-spouse, Asian-Pac-Islander,Male,50,Others,<=50K
36,Private, Assoc-acdm, Married-civ-spouse, White,Male,40,United-States,>50K
20,Private, Some-college, Never-married, White,Female,35,United-States,<=50K
32,Private, HS-grad, Married-civ-spouse, White,Male,30,United-States,<=50K
18,Private, 11th, Never-married, White,Female,10,United-States,<=50K
36,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,>50K
50,Private, Masters, Married-civ-spouse, White,Male,55,United-States,>50K
24,Private, Some-college, Married-civ-spouse, White,Male,60,United-States,>50K
43,Private, Bachelors, Married-spouse-absent, White,Female,20,United-States,<=50K
27,Private, Some-college, Never-married, White,Male,40,United-States,<=50K
17,Others, 10th, Never-married, White,Female,30,United-States,<=50K
29,Private, Bachelors, Married-civ-spouse, White,Male,45,United-States,>50K
19,Private, Some-college, Never-married, White,Male,25,United-States,<=50K
38,Private, Assoc-voc, Married-civ-spouse, White,Male,50,United-States,>50K
64,Private, 10th, Married-civ-spouse, White,Male,50,United-States,<=50K
31,Self-emp-not-inc, Some-college, Never-married, Black,Male,40,United-States,<=50K
30,Private, Assoc-voc, Married-spouse-absent, White,Male,40,United-States,<=50K
30,Private, Bachelors, Married-civ-spouse, White,Female,40,Greece,>50K
33,Private, Bachelors, Married-civ-spouse, White,Male,40,Puerto-Rico,>50K
59,Private, Some-college, Divorced, White,Female,40,United-States,<=50K
40,Private, Masters, Married-civ-spouse, White,Male,50,United-States,<=50K
27,Private, Some-college, Never-married, White,Female,40,United-States,<=50K
34,Private, Bachelors, Married-civ-spouse, White,Male,45,Peru,<=50K
27,Private, Some-college, Married-civ-spouse, White,Male,50,United-States,<=50K
23,Private, Some-college, Never-married, White,Female,35,United-States,<=50K
41,Federal-gov, Masters, Never-married, Black,Male,40,United-States,<=50K
36,Private, HS-grad, Married-civ-spouse, White,Male,40,Others,<=50K
25,Private, Some-college, Never-married, White,Male,20,United-States,<=50K
33,Private, Bachelors, Married-civ-spouse, White,Male,55,United-States,>50K
26,Self-emp-not-inc, Bachelors, Never-married, White,Male,60,United-States,<=50K
42,Private, Assoc-voc, Married-civ-spouse, White,Male,40,United-States,<=50K
25,Private, Some-college, Never-married, White,Male,40,United-States,<=50K
45,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,>50K
59,Private, HS-grad, Separated, White,Female,37,United-States,<=50K
26,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
20,Private, Some-college, Never-married, White,Female,40,United-States,<=50K
53,Self-emp-not-inc, Prof-school, Married-civ-spouse, Asian-Pac-Islander,Male,40,India,>50K
32,Local-gov, HS-grad, Never-married, White,Male,40,United-States,<=50K
22,Private, HS-grad, Never-married, Other,Male,35,United-States,<=50K
53,Private, Bachelors, Divorced, White,Male,45,United-States,<=50K
47,Private, Some-college, Divorced, White,Female,40,United-States,<=50K
21,Others, Preschool, Married-civ-spouse, White,Female,40,Mexico,<=50K
17,Private, 10th, Never-married, White,Female,15,United-States,<=50K
48,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,>50K
32,Self-emp-not-inc, Assoc-voc, Never-married, White,Female,7,United-States,<=50K
58,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,>50K
72,Private, 1st-4th, Married-civ-spouse, Black,Male,36,United-States,<=50K
45,Private, Masters, Divorced, White,Male,38,United-States,<=50K
41,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
66,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Male,42,United-States,>50K
34,Private, Masters, Never-married, White,Female,50,United-States,>50K
33,Private, HS-grad, Divorced, Black,Female,40,United-States,<=50K
47,Private, Bachelors, Never-married, White,Female,50,United-States,<=50K
35,Private, Bachelors, Never-married, White,Male,35,United-States,<=50K
27,Private, Assoc-acdm, Married-civ-spouse, White,Male,40,United-States,<=50K
49,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,<=50K
36,Private, HS-grad, Divorced, Black,Female,40,United-States,<=50K
25,Private, Assoc-acdm, Never-married, White,Female,38,United-States,<=50K
38,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
21,State-gov, Some-college, Never-married, White,Male,30,United-States,<=50K
29,Private, HS-grad, Never-married, White,Female,45,United-States,<=50K
42,Private, Assoc-acdm, Divorced, White,Male,40,United-States,<=50K
28,Private, Bachelors, Divorced, White,Male,40,United-States,<=50K
26,Private, Some-college, Never-married, White,Male,30,United-States,<=50K
65,State-gov, Prof-school, Married-civ-spouse, White,Male,8,United-States,<=50K
19,Self-emp-not-inc, Some-college, Never-married, White,Male,40,United-States,<=50K
22,Private, Some-college, Never-married, White,Male,40,United-States,<=50K
54,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,>50K
46,Private, Bachelors, Married-civ-spouse, White,Male,77,United-States,<=50K
34,Private, HS-grad, Never-married, White,Male,99,United-States,<=50K
57,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Male,20,United-States,<=50K
32,Private, Bachelors, Never-married, White,Female,45,United-States,<=50K
36,Self-emp-not-inc, Bachelors, Married-civ-spouse, White,Male,40,Germany,<=50K
34,Private, Assoc-voc, Married-civ-spouse, Amer-Indian-Eskimo,Female,27,United-States,>50K
54,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
34,Private, 11th, Divorced, Black,Female,37,United-States,<=50K
72,Private, 5th-6th, Married-civ-spouse, Black,Male,36,United-States,<=50K
23,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
53,Private, 5th-6th, Married-civ-spouse, White,Male,10,Yugoslavia,>50K
57,Private, 11th, Married-civ-spouse, White,Male,40,United-States,>50K
22,Local-gov, Some-college, Never-married, Asian-Pac-Islander,Male,20,United-States,<=50K
40,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,<=50K
31,Private, Some-college, Married-civ-spouse, White,Male,40,United-States,<=50K
18,Private, Some-college, Never-married, White,Female,32,United-States,<=50K
51,Federal-gov, Some-college, Married-civ-spouse, White,Male,44,United-States,>50K
24,Private, Assoc-acdm, Never-married, White,Male,25,United-States,<=50K
49,Private, Bachelors, Married-civ-spouse, White,Male,60,United-States,>50K
76,Others, 5th-6th, Married-civ-spouse, White,Male,8,United-States,<=50K
37,Private, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
29,Private, HS-grad, Divorced, White,Female,45,United-States,<=50K
21,Private, HS-grad, Never-married, White,Male,53,United-States,<=50K
49,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,<=50K
69,Others, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
38,Others, HS-grad, Married-civ-spouse, Black,Male,40,United-States,<=50K
44,Private, Masters, Never-married, Black,Female,40,United-States,<=50K
31,Private, Some-college, Divorced, Black,Male,40,United-States,<=50K
54,Private, Masters, Separated, White,Male,40,United-States,<=50K
26,Private, HS-grad, Never-married, White,Female,50,United-States,<=50K
40,Private, Bachelors, Never-married, White,Female,50,United-States,<=50K
41,Federal-gov, Masters, Never-married, White,Female,40,United-States,<=50K
48,Self-emp-inc, Doctorate, Married-civ-spouse, White,Male,50,United-States,>50K
51,Local-gov, Masters, Married-civ-spouse, White,Male,40,United-States,>50K
36,Private, Some-college, Married-civ-spouse, White,Male,60,United-States,>50K
35,Private, HS-grad, Never-married, White,Female,40,United-States,<=50K
32,Private, Masters, Divorced, White,Female,50,United-States,>50K
39,Private, Bachelors, Married-civ-spouse, White,Male,52,United-States,<=50K
55,Private, Masters, Widowed, White,Female,40,United-States,>50K
26,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
46,Local-gov, 10th, Divorced, White,Female,20,United-States,<=50K
70,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Female,24,United-States,<=50K
20,Private, Some-college, Never-married, White,Female,30,United-States,<=50K
46,Self-emp-inc, Bachelors, Married-civ-spouse, White,Male,10,United-States,<=50K
35,Private, HS-grad, Divorced, White,Male,40,United-States,<=50K
20,Private, HS-grad, Never-married, Black,Female,40,United-States,<=50K
57,Self-emp-inc, Some-college, Married-civ-spouse, White,Male,60,United-States,>50K
64,Others, 10th, Married-civ-spouse, White,Male,50,United-States,>50K
63,Self-emp-not-inc, Masters, Married-civ-spouse, White,Male,60,United-States,>50K
21,Federal-gov, Some-college, Never-married, Black,Female,30,United-States,<=50K
43,Local-gov, Bachelors, Married-civ-spouse, White,Male,45,United-States,>50K
35,Private, Assoc-acdm, Never-married, White,Male,38,United-States,<=50K
21,Private, Some-college, Never-married, White,Female,29,United-States,<=50K
23,Private, HS-grad, Never-married, White,Male,38,United-States,<=50K
35,Private, Assoc-acdm, Married-civ-spouse, White,Male,45,United-States,<=50K
28,Private, Assoc-voc, Never-married, Amer-Indian-Eskimo,Male,40,United-States,<=50K
61,Others, HS-grad, Married-civ-spouse, Black,Male,40,United-States,<=50K
45,Self-emp-not-inc, 10th, Married-civ-spouse, Black,Male,40,Haiti,<=50K
73,Local-gov, 10th, Married-civ-spouse, White,Male,5,United-States,<=50K
33,State-gov, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
25,Private, Assoc-voc, Separated, White,Female,34,United-States,<=50K
19,Private, Some-college, Never-married, White,Female,40,United-States,<=50K
42,Private, 11th, Married-civ-spouse, White,Male,47,United-States,<=50K
27,Private, Bachelors, Married-civ-spouse, White,Male,45,United-States,>50K
24,Self-emp-inc, Bachelors, Never-married, White,Female,20,United-States,<=50K
19,Private, Some-college, Never-married, White,Female,25,United-States,<=50K
36,Private, HS-grad, Separated, White,Female,38,United-States,<=50K
41,Self-emp-not-inc, HS-grad, Married-civ-spouse, White,Male,50,United-States,>50K
43,Private, Some-college, Never-married, White,Male,40,United-States,<=50K
40,Local-gov, Masters, Married-civ-spouse, White,Male,35,United-States,>50K
57,Private, HS-grad, Divorced, White,Female,38,United-States,<=50K
58,Private, HS-grad, Divorced, White,Female,40,United-States,<=50K
22,Private, Some-college, Never-married, White,Female,35,United-States,<=50K
39,Federal-gov, Some-college, Married-civ-spouse, White,Male,48,United-States,<=50K
24,Private, Preschool, Never-married, White,Male,40,Mexico,<=50K
29,State-gov, Prof-school, Never-married, White,Female,40,United-States,>50K
26,State-gov, HS-grad, Married-civ-spouse, White,Male,40,United-States,<=50K
27,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
67,Self-emp-inc, HS-grad, Married-civ-spouse, White,Male,45,United-States,<=50K
49,Private, HS-grad, Married-civ-spouse, Black,Male,50,United-States,<=50K
47,Private, HS-grad, Married-civ-spouse, White,Female,35,United-States,>50K
59,Self-emp-not-inc, 11th, Married-civ-spouse, White,Male,70,United-States,>50K
23,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
35,Private, Assoc-voc, Married-civ-spouse, White,Male,50,United-States,>50K
48,Private, HS-grad, Married-civ-spouse, White,Male,55,United-States,<=50K
33,Self-emp-not-inc, 10th, Married-civ-spouse, Black,Male,50,Others,<=50K
37,Private, Assoc-acdm, Never-married, White,Male,80,United-States,<=50K
29,Private, HS-grad, Married-civ-spouse, White,Male,60,United-States,<=50K
24,Private, Masters, Never-married, White,Female,40,United-States,<=50K
41,Private, Bachelors, Married-civ-spouse, White,Male,40,United-States,>50K
21,Self-emp-not-inc, HS-grad, Never-married, White,Male,35,United-States,<=50K
26,Private, Some-college, Never-married, White,Male,35,United-States,<=50K
54,Private, HS-grad, Married-civ-spouse, White,Male,40,England,>50K
60,Private, HS-grad, Married-civ-spouse, White,Male,25,United-States,<=50K
38,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
19,Private, HS-grad, Never-married, White,Male,40,United-States,<=50K
41,Local-gov, Bachelors, Never-married, Black,Female,40,United-States,<=50K
37,Local-gov, Masters, Never-married, Black,Male,40,Others,<=50K
